material_label,paper_category,wavelength_um,emissivity,reflectivity,source_file
"Sample 2 - Black ""KRYLON"" Painted Sandpaper (Uniform Coverage - Done by Manufacturer)",Polyurethane Coating,8.6671,0.9505,0.0495,krylon2.prn
"Sample 2 - Black ""KRYLON"" Painted Sandpaper (Uniform Coverage - Done by Manufacturer)",Polyurethane Coating,8.6382,0.95228,0.04772,krylon2.prn
"Sample 2 - Black ""KRYLON"" Painted Sandpaper (Uniform Coverage - Done by Manufacturer)",Polyurethane Coating,8.6095,0.95354,0.04646,krylon2.prn
"Sample 2 - Black ""KRYLON"" Painted Sandpaper (Uniform Coverage - Done by Manufacturer)",Polyurethane Coating,8.581,0.95525,0.04475,krylon2.prn
"Sample 2 - Black ""KRYLON"" Painted Sandpaper (Uniform Coverage - Done by Manufacturer)",Polyurethane Coating,8.5527,0.95625,0.04375,krylon2.prn
"Sample 2 - Black ""KRYLON"" Painted Sandpaper (Uniform Coverage - Done by Manufacturer)",Polyurethane Coating,8.5246,0.95781,0.04219,krylon2.prn
"Sample 2 - Black ""KRYLON"" Painted Sandpaper (Uniform Coverage - Done by Manufacturer)",Polyurethane Coating,8.4966,0.95946,0.04054,krylon2.prn
"Sample 2 - Black ""KRYLON"" Painted Sandpaper (Uniform Coverage - Done by Manufacturer)",Polyurethane Coating,8.4688,0.96101,0.03899,krylon2.prn
"Sample 2 - Black ""KRYLON"" Painted Sandpaper (Uniform Coverage - Done by Manufacturer)",Polyurethane Coating,8.4413,0.96257,0.03743,krylon2.prn
"Sample 2 - Black ""KRYLON"" Painted Sandpaper (Uniform Coverage - Done by Manufacturer)",Polyurethane Coating,8.4139,0.96331,0.03669,krylon2.prn
"Sample 2 - Black ""KRYLON"" Painted Sandpaper (Uniform Coverage - Done by Manufacturer)",Polyurethane Coating,8.3866,0.96469,0.03531,krylon2.prn
"Sample 2 - Black ""KRYLON"" Painted Sandpaper (Uniform Coverage - Done by Manufacturer)",Polyurethane Coating,8.3596,0.96552,0.03448,krylon2.prn
"Sample 2 - Black ""KRYLON"" Painted Sandpaper (Uniform Coverage - Done by Manufacturer)",Polyurethane Coating,8.3327,0.9659,0.0341,krylon2.prn
"Sample 2 - Black ""KRYLON"" Painted Sandpaper (Uniform Coverage - Done by Manufacturer)",Polyurethane Coating,8.306,0.96589,0.03411,krylon2.prn
"Sample 2 - Black ""KRYLON"" Painted Sandpaper (Uniform Coverage - Done by Manufacturer)",Polyurethane Coating,8.2795,0.96567,0.03433,krylon2.prn
"Sample 2 - Black ""KRYLON"" Painted Sandpaper (Uniform Coverage - Done by Manufacturer)",Polyurethane Coating,8.2531,0.96547,0.03453,krylon2.prn
"Sample 2 - Black ""KRYLON"" Painted Sandpaper (Uniform Coverage - Done by Manufacturer)",Polyurethane Coating,8.2269,0.96528,0.03472,krylon2.prn
"Sample 2 - Black ""KRYLON"" Painted Sandpaper (Uniform Coverage - Done by Manufacturer)",Polyurethane Coating,8.2008,0.96545,0.03455,krylon2.prn
"Sample 2 - Black ""KRYLON"" Painted Sandpaper (Uniform Coverage - Done by Manufacturer)",Polyurethane Coating,8.175,0.96559,0.03441,krylon2.prn
"Sample 2 - Black ""KRYLON"" Painted Sandpaper (Uniform Coverage - Done by Manufacturer)",Polyurethane Coating,8.1493,0.96571,0.03429,krylon2.prn
"Sample 2 - Black ""KRYLON"" Painted Sandpaper (Uniform Coverage - Done by Manufacturer)",Polyurethane Coating,8.1237,0.96568,0.03432,krylon2.prn
"Sample 2 - Black ""KRYLON"" Painted Sandpaper (Uniform Coverage - Done by Manufacturer)",Polyurethane Coating,8.0983,0.9662,0.0338,krylon2.prn
"Sample 2 - Black ""KRYLON"" Painted Sandpaper (Uniform Coverage - Done by Manufacturer)",Polyurethane Coating,8.0731,0.96652,0.03348,krylon2.prn
"Sample 2 - Black ""KRYLON"" Painted Sandpaper (Uniform Coverage - Done by Manufacturer)",Polyurethane Coating,8.048,0.96675,0.03325,krylon2.prn
"Sample 2 - Black ""KRYLON"" Painted Sandpaper (Uniform Coverage - Done by Manufacturer)",Polyurethane Coating,8.0231,0.96663,0.03337,krylon2.prn
Clay Brick (Common),Ceramic Coating,13.9326,0.98227,0.01773,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,13.8581,0.97646,0.02354,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,13.7844,0.97815,0.02185,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,13.7115,0.97601,0.02399,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,13.6393,0.97668,0.02332,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,13.5679,0.97482,0.02518,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,13.4972,0.97683,0.02317,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,13.4273,0.97617,0.02383,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,13.3581,0.97523,0.02477,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,13.2896,0.97593,0.02407,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,13.2218,0.97458,0.02542,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,13.1546,0.97403,0.02597,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,13.0882,0.97664,0.02336,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,13.0224,0.97411,0.02589,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,12.9573,0.97491,0.02509,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,12.8929,0.97285,0.02715,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,12.829,0.9759,0.0241,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,12.7658,0.97506,0.02494,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,12.7033,0.97616,0.02384,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,12.6413,0.97797,0.02203,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,12.5799,0.97852,0.02148,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,12.5192,0.97816,0.02184,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,12.459,0.98005,0.01995,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,12.3994,0.98283,0.01717,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,12.3403,0.98232,0.01768,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,12.2818,0.98036,0.01964,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,12.2239,0.97973,0.02027,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,12.1665,0.98163,0.01837,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,12.1097,0.97895,0.02105,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,12.0533,0.97804,0.02196,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,11.9975,0.97556,0.02444,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,11.9422,0.97525,0.02475,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,11.8875,0.97355,0.02645,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,11.8332,0.97273,0.02727,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,11.7794,0.97148,0.02852,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,11.7261,0.96821,0.03179,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,11.6733,0.96788,0.03212,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,11.6209,0.96885,0.03115,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,11.569,0.96446,0.03554,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,11.5176,0.96344,0.03656,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,11.4667,0.96427,0.03573,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,11.4161,0.96265,0.03735,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,11.3661,0.96135,0.03865,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,11.3164,0.961,0.039,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,11.2672,0.95957,0.04043,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,11.2185,0.95889,0.04111,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,11.1701,0.95585,0.04415,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,11.1222,0.95543,0.04457,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,11.0746,0.95352,0.04648,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,11.0275,0.95264,0.04736,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,10.9808,0.95083,0.04917,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,10.9345,0.94883,0.05117,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,10.8885,0.94722,0.05278,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,10.8429,0.94574,0.05426,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,10.7978,0.94595,0.05405,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,10.753,0.94426,0.05574,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,10.7085,0.94109,0.05891,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,10.6645,0.94217,0.05783,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,10.6208,0.93945,0.06055,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,10.5774,0.93908,0.06092,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,10.5344,0.94015,0.05985,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,10.4918,0.93996,0.06004,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,10.4495,0.939,0.061,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,10.4075,0.93767,0.06233,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,10.3659,0.93748,0.06252,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,10.3246,0.93848,0.06152,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,10.2836,0.93691,0.06309,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,10.2429,0.93584,0.06416,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,10.2026,0.93858,0.06142,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,10.1626,0.93697,0.06303,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,10.1229,0.93595,0.06405,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,10.0835,0.9359,0.0641,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,10.0444,0.93606,0.06394,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,10.0057,0.93604,0.06396,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,9.9672,0.93388,0.06612,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,9.929,0.93289,0.06711,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,9.8911,0.93107,0.06893,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,9.8535,0.9294,0.0706,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,9.8162,0.92924,0.07076,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,9.7791,0.92756,0.07244,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,9.7424,0.92918,0.07082,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,9.7059,0.92565,0.07435,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,9.6697,0.92524,0.07476,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,9.6337,0.92398,0.07602,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,9.598,0.92344,0.07656,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,9.5626,0.92302,0.07698,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,9.5274,0.92136,0.07864,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,9.4925,0.91765,0.08235,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,9.4579,0.91534,0.08466,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,9.4235,0.91096,0.08904,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,9.3894,0.9081,0.0919,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,9.3555,0.90511,0.09489,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,9.3218,0.90155,0.09845,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,9.2884,0.90027,0.09973,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,9.2552,0.89718,0.10282,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,9.2223,0.89702,0.10298,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,9.1896,0.89549,0.10451,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,9.1571,0.89438,0.10562,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,9.1249,0.89846,0.10154,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,9.0929,0.89882,0.10118,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,9.0611,0.90034,0.09966,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,9.0295,0.9065,0.0935,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,8.9982,0.90916,0.09084,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,8.967,0.9126,0.0874,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,8.9361,0.91538,0.08462,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,8.9054,0.91655,0.08345,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,8.8749,0.9217,0.0783,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,8.8446,0.92499,0.07501,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,8.8145,0.92739,0.07261,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,8.7846,0.93065,0.06935,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,8.755,0.93212,0.06788,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,8.7255,0.93415,0.06585,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,8.6962,0.93675,0.06325,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,8.6671,0.9401,0.0599,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,8.6382,0.94105,0.05895,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,8.6095,0.94415,0.05585,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,8.581,0.9432,0.0568,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,8.5527,0.94389,0.05611,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,8.5246,0.9441,0.0559,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,8.4966,0.94505,0.05495,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,8.4688,0.94572,0.05428,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,8.4413,0.94935,0.05065,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,8.4139,0.94923,0.05077,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,8.3866,0.95222,0.04778,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,8.3596,0.95026,0.04974,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,8.3327,0.95213,0.04787,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,8.306,0.95466,0.04534,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,8.2795,0.95483,0.04517,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,8.2531,0.95687,0.04313,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,8.2269,0.95891,0.04109,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,8.2008,0.96086,0.03914,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,8.175,0.96434,0.03566,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,8.1493,0.9667,0.0333,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,8.1237,0.9707,0.0293,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,8.0983,0.97086,0.02914,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,8.0731,0.9732,0.0268,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,8.048,0.97786,0.02214,clybrkcm.prn
Clay Brick (Common),Ceramic Coating,8.0231,0.97843,0.02157,clybrkcm.prn
Red Concrete Brick,Ceramic Coating,13.9326,0.98807,0.01193,rdconbrk.prn
Red Concrete Brick,Ceramic Coating,13.8581,0.98896,0.01104,rdconbrk.prn
Red Concrete Brick,Ceramic Coating,13.7844,0.98578,0.01422,rdconbrk.prn
Red Concrete Brick,Ceramic Coating,13.7115,0.98625,0.01375,rdconbrk.prn
Red Concrete Brick,Ceramic Coating,13.6393,0.98676,0.01324,rdconbrk.prn
Red Concrete Brick,Ceramic Coating,13.5679,0.98706,0.01294,rdconbrk.prn
Red Concrete Brick,Ceramic Coating,13.4972,0.98203,0.01797,rdconbrk.prn
Red Concrete Brick,Ceramic Coating,13.4273,0.9835,0.0165,rdconbrk.prn
Red Concrete Brick,Ceramic Coating,13.3581,0.98056,0.01944,rdconbrk.prn
Red Concrete Brick,Ceramic Coating,13.2896,0.97833,0.02167,rdconbrk.prn
Red Concrete Brick,Ceramic Coating,13.2218,0.98077,0.01923,rdconbrk.prn
Red Concrete Brick,Ceramic Coating,13.1546,0.98011,0.01989,rdconbrk.prn
Red Concrete Brick,Ceramic Coating,13.0882,0.98058,0.01942,rdconbrk.prn
Red Concrete Brick,Ceramic Coating,13.0224,0.9775,0.0225,rdconbrk.prn
Red Concrete Brick,Ceramic Coating,12.9573,0.97779,0.02221,rdconbrk.prn
Red Concrete Brick,Ceramic Coating,12.8929,0.97584,0.02416,rdconbrk.prn
Red Concrete Brick,Ceramic Coating,12.829,0.97503,0.02497,rdconbrk.prn
Red Concrete Brick,Ceramic Coating,12.7658,0.97285,0.02715,rdconbrk.prn
Red Concrete Brick,Ceramic Coating,12.7033,0.97408,0.02592,rdconbrk.prn
Red Concrete Brick,Ceramic Coating,12.6413,0.97478,0.02522,rdconbrk.prn
Red Concrete Brick,Ceramic Coating,12.5799,0.97436,0.02564,rdconbrk.prn
Red Concrete Brick,Ceramic Coating,12.5192,0.97475,0.02525,rdconbrk.prn
Red Concrete Brick,Ceramic Coating,12.459,0.97375,0.02625,rdconbrk.prn
Red Concrete Brick,Ceramic Coating,12.3994,0.97572,0.02428,rdconbrk.prn
Red Concrete Brick,Ceramic Coating,12.3403,0.97896,0.02104,rdconbrk.prn
Red Concrete Brick,Ceramic Coating,12.2818,0.97836,0.02164,rdconbrk.prn
Red Concrete Brick,Ceramic Coating,12.2239,0.97814,0.02186,rdconbrk.prn
Red Concrete Brick,Ceramic Coating,12.1665,0.97633,0.02367,rdconbrk.prn
Red Concrete Brick,Ceramic Coating,12.1097,0.97556,0.02444,rdconbrk.prn
Red Concrete Brick,Ceramic Coating,12.0533,0.97258,0.02742,rdconbrk.prn
Red Concrete Brick,Ceramic Coating,11.9975,0.97233,0.02767,rdconbrk.prn
Red Concrete Brick,Ceramic Coating,11.9422,0.97316,0.02684,rdconbrk.prn
Red Concrete Brick,Ceramic Coating,11.8875,0.97114,0.02886,rdconbrk.prn
Red Concrete Brick,Ceramic Coating,11.8332,0.96932,0.03068,rdconbrk.prn
Red Concrete Brick,Ceramic Coating,11.7794,0.96721,0.03279,rdconbrk.prn
Red Concrete Brick,Ceramic Coating,11.7261,0.96357,0.03643,rdconbrk.prn
Red Concrete Brick,Ceramic Coating,11.6733,0.96409,0.03591,rdconbrk.prn
Red Concrete Brick,Ceramic Coating,11.6209,0.96239,0.03761,rdconbrk.prn
Red Concrete Brick,Ceramic Coating,11.569,0.95962,0.04038,rdconbrk.prn
Red Concrete Brick,Ceramic Coating,11.5176,0.95308,0.04692,rdconbrk.prn
Red Concrete Brick,Ceramic Coating,11.4667,0.95086,0.04914,rdconbrk.prn
Red Concrete Brick,Ceramic Coating,11.4161,0.96053,0.03947,rdconbrk.prn
Red Concrete Brick,Ceramic Coating,11.3661,0.96969,0.03031,rdconbrk.prn
Red Concrete Brick,Ceramic Coating,11.3164,0.97388,0.02612,rdconbrk.prn
Red Concrete Brick,Ceramic Coating,11.2672,0.9737,0.0263,rdconbrk.prn
Red Concrete Brick,Ceramic Coating,11.2185,0.97553,0.02447,rdconbrk.prn
Red Concrete Brick,Ceramic Coating,11.1701,0.97279,0.02721,rdconbrk.prn
Red Concrete Brick,Ceramic Coating,11.1222,0.97313,0.02687,rdconbrk.prn
Red Concrete Brick,Ceramic Coating,11.0746,0.97201,0.02799,rdconbrk.prn
Red Concrete Brick,Ceramic Coating,11.0275,0.97298,0.02702,rdconbrk.prn
Red Concrete Brick,Ceramic Coating,10.9808,0.97345,0.02655,rdconbrk.prn
Red Concrete Brick,Ceramic Coating,10.9345,0.97375,0.02625,rdconbrk.prn
Red Concrete Brick,Ceramic Coating,10.8885,0.97122,0.02878,rdconbrk.prn
Red Concrete Brick,Ceramic Coating,10.8429,0.96908,0.03092,rdconbrk.prn
Red Concrete Brick,Ceramic Coating,10.7978,0.96754,0.03246,rdconbrk.prn
Red Concrete Brick,Ceramic Coating,10.753,0.96601,0.03399,rdconbrk.prn
Red Concrete Brick,Ceramic Coating,10.7085,0.96487,0.03513,rdconbrk.prn
Red Concrete Brick,Ceramic Coating,10.6645,0.96508,0.03492,rdconbrk.prn
Red Concrete Brick,Ceramic Coating,10.6208,0.96379,0.03621,rdconbrk.prn
Red Concrete Brick,Ceramic Coating,10.5774,0.96256,0.03744,rdconbrk.prn
Red Concrete Brick,Ceramic Coating,10.5344,0.9634,0.0366,rdconbrk.prn
Red Concrete Brick,Ceramic Coating,10.4918,0.96506,0.03494,rdconbrk.prn
Red Concrete Brick,Ceramic Coating,10.4495,0.96547,0.03453,rdconbrk.prn
Red Concrete Brick,Ceramic Coating,10.4075,0.96575,0.03425,rdconbrk.prn
Red Concrete Brick,Ceramic Coating,10.3659,0.96606,0.03394,rdconbrk.prn
Red Concrete Brick,Ceramic Coating,10.3246,0.9679,0.0321,rdconbrk.prn
Red Concrete Brick,Ceramic Coating,10.2836,0.96698,0.03302,rdconbrk.prn
Red Concrete Brick,Ceramic Coating,10.2429,0.96825,0.03175,rdconbrk.prn
Red Concrete Brick,Ceramic Coating,10.2026,0.96894,0.03106,rdconbrk.prn
Red Concrete Brick,Ceramic Coating,10.1626,0.96856,0.03144,rdconbrk.prn
Red Concrete Brick,Ceramic Coating,10.1229,0.96979,0.03021,rdconbrk.prn
Red Concrete Brick,Ceramic Coating,10.0835,0.96935,0.03065,rdconbrk.prn
Red Concrete Brick,Ceramic Coating,10.0444,0.96859,0.03141,rdconbrk.prn
Red Concrete Brick,Ceramic Coating,10.0057,0.96948,0.03052,rdconbrk.prn
Red Concrete Brick,Ceramic Coating,9.9672,0.96843,0.03157,rdconbrk.prn
Red Concrete Brick,Ceramic Coating,9.929,0.96952,0.03048,rdconbrk.prn
Red Concrete Brick,Ceramic Coating,9.8911,0.96949,0.03051,rdconbrk.prn
Red Concrete Brick,Ceramic Coating,9.8535,0.9687,0.0313,rdconbrk.prn
Red Concrete Brick,Ceramic Coating,9.8162,0.9695,0.0305,rdconbrk.prn
Red Concrete Brick,Ceramic Coating,9.7791,0.9709,0.0291,rdconbrk.prn
Red Concrete Brick,Ceramic Coating,9.7424,0.96992,0.03008,rdconbrk.prn
Red Concrete Brick,Ceramic Coating,9.7059,0.97095,0.02905,rdconbrk.prn
Red Concrete Brick,Ceramic Coating,9.6697,0.97088,0.02912,rdconbrk.prn
Red Concrete Brick,Ceramic Coating,9.6337,0.97094,0.02906,rdconbrk.prn
Red Concrete Brick,Ceramic Coating,9.598,0.97013,0.02987,rdconbrk.prn
Red Concrete Brick,Ceramic Coating,9.5626,0.96955,0.03045,rdconbrk.prn
Red Concrete Brick,Ceramic Coating,9.5274,0.96781,0.03219,rdconbrk.prn
Red Concrete Brick,Ceramic Coating,9.4925,0.96517,0.03483,rdconbrk.prn
Red Concrete Brick,Ceramic Coating,9.4579,0.96315,0.03685,rdconbrk.prn
Red Concrete Brick,Ceramic Coating,9.4235,0.96098,0.03902,rdconbrk.prn
Red Concrete Brick,Ceramic Coating,9.3894,0.95963,0.04037,rdconbrk.prn
